API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
30015443040000,REMUDA NORTH 25 STATE,107H,REMUDA NORTH 25 STATE,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,GAS,WOLFCAMP (GAS),3097.00,KB,3072.00,18300.00,10492.40,GAS,ACTIVE,1,129911724,COM,317790,2019-07-06,2020-03-31,H,10921.00,18159.00,7238.00,8020.93,7238.00,2020-03-01,2023-04-01,38,,,1160.00,544.00,2552.00,24.00,FLOWING,2020-05-06,InitialPotentialTest,2020-05-06,InitialPotentialTest,21078.33,4,41140.00,5,14395.00,4,126.4700,4,2.91,5.68,1.99,271462.17,705265.00,153918.00,784829.00,4582.08,1.6288,1628.7730,10330.00,1273.00,5583.00,8114.69,2484.69,87283.00,176046.00,57942.00,253607.00,12.06,24.32,8.01,149667.00,340614.00,92898.00,406630.00,898.0020,20.68,47.06,12.83,132463.0000,18252.0000,119766.0000,PERMIAN BASIN,Delaware Basin,NM,25,23S,29E,NESE,,,,,,,,PLAINS MARKETING L.P.,"XTO ENERGY, INC",,,32.2751062,-103.9317671,32.2971457,-103.9311127
30015443020000,GHOSTRIDER 25 36 W0DM FEDERAL COM,002H,GHOSTRIDER 25 36 W0DM FEDERAL COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,GAS,WOLFCAMP (GAS),3267.00,KB,3240.00,18852.00,8808.50,GAS,ACTIVE,1,129911700,COM,318327,2017-07-30,2017-12-12,H,8941.00,18795.00,9854.00,10059.18,9854.00,2017-12-01,2023-04-01,65,,,,,,,,,,,,39421.50,3,88356.00,24,29463.00,3,236.5290,3,4.00,8.97,2.99,658246.17,1647313.00,383694.00,2782887.00,4293.30,3.9495,3949.4770,32013.00,2195.00,37871.00,14584.51,2016.14,144461.33,227642.00,106521.00,618847.00,14.66,23.10,10.81,244749.50,439503.00,171499.00,993397.00,1468.4970,24.84,44.60,17.40,341114.0000,32344.0000,419164.0000,PERMIAN BASIN,Delaware Basin,NM,25,23S,26E,NWNW,,,,,8660.00000,18852.00000,10192.00,ORYX DELAWARE OIL TRANSPORT LLC,ENTERPRISE FIELD SERVICES L.L.C.,,,32.2822991,-104.2535530,32.2546503,-104.2536728
30015442960000,MYOX 20 FEDERAL COM,005H,MYOX 20 FEDERAL COM,CONCHO OPERATING,CONOCOPHILLIPS,COG OPERATING LLC,COP,HAY HOLLOW,EDDY (NM),DELAWARE,DELAWARE,,2ND BONE SPRING,"BONE SPRING, NORTH","BONE SPRING, NORTH",3044.00,KB,3026.00,17853.00,8013.20,OIL,ACTIVE,1,129911715,COM,318323,2017-09-12,2017-12-07,H,8165.00,17660.00,9495.00,10116.73,9495.00,2017-12-01,2023-04-01,65,,,195.00,10.00,3720.00,24.00,FLOWING,2017-12-11,InitialPotentialTest,2017-12-11,InitialPotentialTest,45412.67,4,97451.00,13,34170.00,2,272.4760,4,4.78,10.26,3.60,1106880.20,3286021.00,559210.00,1470168.00,5876.18,6.6413,6641.2810,25444.00,3172.00,8384.00,8021.44,1760.35,215113.67,336448.00,159039.00,304873.00,22.66,35.43,16.75,396191.17,779551.00,266266.00,514018.00,2377.1470,41.73,82.10,28.04,316321.0000,35061.0000,115129.0000,PERMIAN BASIN,Delaware Basin,NM,20,25S,28E,NWNE,,,,,8165.00000,17715.00000,9550.00,CONOCOPHILLIPS COMPANY,ETC FIELD SERVICES LLC,,,32.1216205,-104.1075998,32.0938127,-104.1075309
30015442860000,NIGHT RANGER 28 W2AP FEE,001H,NIGHT RANGER 28 W2AP FEE,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,T WOLFCAMP,GAS,WOLFCAMP (GAS),3063.00,KB,3036.00,15075.00,10524.88,GAS,ACTIVE,1,129873626,COM,318105,2018-06-30,2018-12-12,H,10602.00,15035.00,4433.00,4747.80,4433.00,2018-12-01,2023-04-01,53,,,2894.00,207.00,1268.00,24.00,FLOWING,2018-12-16,InitialPotentialTest,2018-12-16,InitialPotentialTest,33228.17,4,148717.00,4,8442.00,4,199.3690,4,7.50,33.55,1.90,548683.03,2608770.00,113888.00,690797.00,22906.45,3.2921,3292.0980,29727.00,610.00,8640.00,48732.79,12607.27,150944.00,660054.00,40935.00,203558.00,34.05,148.90,9.23,263357.33,1193234.00,64485.00,381689.00,1580.1440,59.41,269.17,14.55,352576.0000,7848.0000,72174.0000,PERMIAN BASIN,Delaware Basin,NM,28,23S,28E,NENE,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,TARGA MIDSTREAM SERVICES LLC,,,32.2827720,-104.0857040,32.2697477,-104.0847417
30015442850000,NIGHT RANGER 28 W0AP FEE,002H,NIGHT RANGER 28 W0AP FEE,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,T WOLFCAMP,GAS,WOLFCAMP (GAS),3063.00,KB,3036.00,14285.00,9599.10,GAS,ACTIVE,1,129873674,COM,318104,2018-07-11,2018-12-12,H,9727.00,14238.00,4511.00,4751.77,4511.00,2018-12-01,2023-04-01,53,,,633.00,410.00,2070.00,24.00,FLOWING,2018-12-17,InitialPotentialTest,2018-12-17,InitialPotentialTest,38340.83,4,54671.00,4,29229.00,4,230.0450,4,8.50,12.12,6.48,511028.01,942930.00,353873.00,1231947.00,2664.60,3.0662,3066.1680,10675.00,2084.00,18180.00,5122.36,1663.44,156148.83,215351.00,120257.00,274231.00,34.62,47.74,26.66,251347.33,379106.00,188163.00,446697.00,1508.0840,55.72,84.04,41.71,139197.0000,29863.0000,178835.0000,PERMIAN BASIN,,NM,28,23S,28E,NENE,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,TARGA MIDSTREAM SERVICES LLC,54.000000,,32.2827720,-104.0858330,32.2697397,-104.0848172
30015442840000,MCCORD ENTERPRISES 23 WCA,003H,MCCORD ENTERPRISES 23 WCA,EARTHSTONE OPERATING,EARTHSTONE,"EARTHSTONE OPERATING, LLC",ESTE,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,WOLFCAMP (GAS),WOLFCAMP (GAS),3295.00,KB,3269.00,13530.00,8874.86,OIL,ACTIVE,1,129911665,COM,332585,2018-01-24,2018-06-06,H,8908.00,13495.00,4587.00,4867.57,4587.00,2018-06-01,2023-03-01,48,,,786.00,443.00,1680.00,24.00,GAS LIFT,2018-07-11,InitialPotentialTest,2018-07-11,InitialPotentialTest,12157.50,1,23733.00,3,8518.00,1,72.9450,1,2.65,5.17,1.86,108754.70,236692.00,69306.00,456660.00,3415.17,0.6525,652.5280,1852.00,594.00,5202.00,3117.85,2857.55,48360.00,99570.00,31765.00,188145.00,10.54,21.71,6.93,65021.17,142381.00,41291.00,239063.00,390.1270,14.18,31.04,9.00,26931.0000,5345.0000,60450.0000,PERMIAN BASIN,Delaware Basin,NM,23,23S,26E,SESW,,,,,,,,"HOLLY TRANSPORTATION, LLC","LUCID ENERGY DELAWARE, LLC",49.000000,,32.2831060,-104.2675450,32.2964851,-104.2675588
30015442830000,MCCORD ENTERPRISES 23 WCA,004H,MCCORD ENTERPRISES 23 WCA,EARTHSTONE OPERATING,EARTHSTONE,"EARTHSTONE OPERATING, LLC",ESTE,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,WOLFCAMP (GAS),WOLFCAMP (GAS),3289.81,KB EST,3266.81,13842.00,8902.58,OIL,ACTIVE,1,129911666,COM,332585,2017-12-28,2018-06-06,H,9215.00,13805.00,4590.00,4927.80,4590.00,2018-06-01,2023-03-01,48,,,854.00,462.00,1680.00,24.00,GAS LIFT,2018-07-12,InitialPotentialTest,2018-07-12,InitialPotentialTest,13587.00,1,24486.00,1,9506.00,1,81.5220,1,2.96,5.33,2.07,118718.50,263655.00,74776.00,524848.00,3525.93,0.7123,712.3110,6154.00,630.00,5920.00,9768.25,2835.77,50715.33,106754.00,32923.00,198995.00,11.05,23.26,7.17,67558.00,147024.00,43054.00,269948.00,405.3480,14.72,32.03,9.38,41335.0000,6158.0000,72129.0000,PERMIAN BASIN,Delaware Basin,NM,23,23S,26E,SESW,,,,,,,,"HOLLY TRANSPORTATION, LLC","LUCID ENERGY DELAWARE, LLC",49.000000,,32.2831074,-104.2673474,32.2965155,-104.2650889
30015442820000,MCCORD ENTERPRISES 23 WCA,002H,MCCORD ENTERPRISES 23 WCA,EARTHSTONE OPERATING,EARTHSTONE,"EARTHSTONE OPERATING, LLC",ESTE,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,WOLFCAMP (GAS),WOLFCAMP (GAS),3295.00,KB,3269.00,13865.00,8844.25,OIL,ACTIVE,1,129911679,COM,332585,2018-02-13,2018-06-06,H,9240.00,13830.00,4590.00,4926.35,4590.00,2018-06-01,2023-03-01,49,,,924.00,417.00,1560.00,24.00,GAS LIFT,2018-07-11,InitialPotentialTest,2018-07-11,InitialPotentialTest,16981.17,1,34279.00,1,11268.00,1,101.8870,1,3.70,7.47,2.45,143901.49,353745.00,84944.00,492713.00,4164.45,0.8634,863.4090,2197.00,1230.00,5864.00,1786.18,3857.75,63261.00,154170.00,37566.00,199919.00,13.78,33.59,8.18,91356.67,235378.00,52127.00,277938.00,548.1400,19.90,51.28,11.36,14898.0000,7630.0000,43840.0000,PERMIAN BASIN,Delaware Basin,NM,23,23S,26E,SESW,,,,,,,,"HOLLY TRANSPORTATION, LLC","LUCID ENERGY DELAWARE, LLC",49.000000,,32.2831140,-104.2678020,32.2964148,-104.2707892
30015442800000,SIZZLER FEDERAL COM,002H,SIZZLER FEDERAL COM,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,GAS,WOLFCAMP (GAS),2940.00,KB,2913.00,17120.00,9862.40,GAS,INACTIVE,1,129873620,COM,321173,2018-05-29,2018-08-30,H,10277.00,16980.00,6703.00,7527.25,6703.00,2018-09-01,2023-04-01,37,,,2274.00,1088.00,3631.00,24.00,FLOWING,2018-09-30,InitialPotentialTest,2018-09-30,InitialPotentialTest,35065.33,4,64463.00,2,24640.00,4,210.3920,4,5.23,9.62,3.68,370566.68,868660.00,225790.00,1225526.00,3847.20,2.2234,2223.4000,17136.00,194.00,22290.00,88329.90,3239.67,127116.67,221746.00,90159.00,366753.00,18.96,33.08,13.45,201711.83,359693.00,141763.00,716563.00,1210.2710,30.09,53.66,21.15,65361.0000,665.0000,78594.0000,PERMIAN BASIN,,NM,06,25S,29E,SWSE,,,,,,,,"XTO ENERGY, INC","LPC CRUDE OIL, INC",,,32.1524770,-104.0205360,32.1731669,-104.0206058
30015442790000,ROADHOUSE FEDERAL COM,002H,ROADHOUSE FEDERAL COM,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP (GAS),WOLFCAMP (GAS),WOLFCAMP (GAS),2932.00,KB,2905.00,17355.00,10061.50,GAS,ACTIVE,1,129873621,COM,321172,2018-04-26,2018-07-17,H,9720.00,17184.00,7464.00,7542.72,7464.00,2018-09-01,2023-04-01,44,2018-07-01,2018-07-17,2734.00,1041.00,3490.00,24.00,FLOWING,2018-09-30,InitialPotentialTest,2018-09-30,InitialPotentialTest,67811.33,2,70352.00,2,56086.00,2,406.8680,2,9.09,9.43,7.51,427720.34,922196.00,274021.00,1141033.00,3365.42,2.5663,2566.3220,13204.00,2634.00,9527.00,5012.91,1254.36,164550.17,239911.00,124565.00,386357.00,22.05,32.14,16.69,231589.83,372473.00,169511.00,717620.00,1389.5390,31.03,49.90,22.71,157705.0000,25536.0000,109822.0000,PERMIAN BASIN,Delaware Basin,NM,06,25S,29E,SWSE,,,,,,,,"XTO ENERGY, INC","LPC CRUDE OIL, INC",,,32.1524610,-104.0217960,32.1731935,-104.0217771
30015442770000,GOLDEN CORRAL FEDERAL COM,002H,GOLDEN CORRAL FEDERAL COM,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,WILLOW LAKE,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,"BONE SPRING, SOUTHEAST","BONE SPRING, SOUTHEAST",2930.00,KB,2905.00,15750.00,8477.90,OIL,ACTIVE,1,129873631,COM,321157,2018-03-29,2018-08-30,H,9000.00,15603.00,6603.00,7533.96,6603.00,2018-09-01,2023-04-01,47,,,3065.00,1589.00,2218.00,24.00,FLOWING,2018-10-07,InitialPotentialTest,2018-10-07,InitialPotentialTest,55458.83,4,76314.00,2,47075.00,3,332.7530,4,8.40,11.56,7.13,745647.84,1561013.00,485479.00,1193383.00,3215.41,4.4739,4473.8870,25292.00,3705.00,9610.00,6826.45,2419.44,231821.17,289519.00,183568.00,269595.00,35.11,43.85,27.80,369470.50,505701.00,285187.00,587506.00,2216.8230,55.95,76.59,43.19,160531.0000,33997.0000,85522.0000,PERMIAN BASIN,,NM,06,25S,29E,SWSE,,,,,,,,"XTO ENERGY, INC","LPC CRUDE OIL, INC",10.000000,,32.1524632,-104.0216017,32.1731716,-104.0215590
30015442640000,FLEETWOOD 36 25 W0ML STATE COM,001H,FLEETWOOD 36 25 W0ML STATE COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,GAS,WOLFCAMP (GAS),2972.00,KB,2945.00,17191.00,9714.08,GAS,ACTIVE,1,129873577,COM,318047,2018-08-13,2019-02-20,H,9897.00,17140.00,7243.00,7504.15,7243.00,2019-02-01,2023-04-01,51,,,996.00,482.00,2379.00,24.00,FLOWING,2019-02-28,InitialPotentialTest,2019-02-28,InitialPotentialTest,59719.33,4,97022.00,4,43549.00,4,358.3160,4,8.25,13.40,6.01,785815.15,1573051.00,523640.00,1931395.00,3004.07,4.7149,4714.8910,29370.00,5151.00,23301.00,5701.81,2221.01,241849.17,395071.00,176004.00,487256.00,33.39,54.55,24.30,388154.33,666302.00,277104.00,851871.00,2328.9260,53.59,91.99,38.26,198482.0000,58495.0000,259664.0000,PERMIAN BASIN,Delaware Basin,NM,36,24S,28E,SWSW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,TARGA MIDSTREAM SERVICES LLC,46.000000,,32.1669930,-104.0467850,32.1875763,-104.0452172
30015442630000,FLEETWOOD 36 25 W0ML STATE COM,003H,FLEETWOOD 36 25 W0ML STATE COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,GAS,WOLFCAMP (GAS),2971.00,KB,2944.00,17195.00,9750.00,GAS,ACTIVE,1,129873576,COM,318047,2018-08-26,2019-02-20,H,9934.00,17155.00,7221.00,7482.57,7221.00,2019-02-01,2023-04-01,51,,,1023.00,411.00,2749.00,24.00,FLOWING,2019-02-27,InitialPotentialTest,2019-02-27,InitialPotentialTest,65333.67,6,122500.00,6,44917.00,6,392.0020,6,9.05,16.96,6.22,1025708.98,2255160.00,649849.00,2400941.00,3470.28,6.1543,6154.2540,26913.00,10307.00,45422.00,2611.14,2292.73,301514.50,541845.00,211207.00,555184.00,41.76,75.04,29.25,512767.33,1019210.00,342899.00,979375.00,3076.6040,71.01,141.15,47.49,488637.0000,103479.0000,526217.0000,PERMIAN BASIN,Delaware Basin,NM,36,24S,28E,SWSW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,TARGA MIDSTREAM SERVICES LLC,46.000000,,32.1669930,-104.0469470,32.1875318,-104.0482155
30015442610000,CHICAGO 9 8 W0IL FEE,001H,CHICAGO 9 8 W0IL FEE,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,MONTOYA,WOLFCAMP (GAS),WOLFCAMP (GAS),3036.00,KB,3009.00,19225.00,9487.51,GAS,ACTIVE,1,129873570,COM,317855,2018-04-29,2018-11-04,H,16700.00,18088.00,1388.00,9939.56,1388.00,2018-11-01,2023-04-01,54,2018-10-17,2018-11-04,,,,,,,,,,61077.17,3,95269.00,3,45199.00,3,366.4630,3,44.00,68.64,32.56,790635.00,1486188.00,542937.00,2374196.00,2737.31,4.7438,4743.8100,36004.00,7007.00,88976.00,5138.29,2058.95,242064.83,378425.00,178994.00,600739.00,174.40,272.64,128.96,407861.33,649940.00,299538.00,924278.00,2447.1680,293.85,468.26,215.81,104732.0000,27146.0000,277430.0000,PERMIAN BASIN,Delaware Basin,NM,09,24S,28E,SENE,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,TARGA MIDSTREAM SERVICES LLC,,,32.2335590,-104.0851850,32.2312600,-104.1172137
30015442600000,CHICAGO 9 8 WOHE FEE COM,001H,CHICAGO 9 8 WOHE FEE COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP (GAS),WOLFCAMP (GAS),WOLFCAMP (GAS),3036.00,KB,3009.00,19378.00,9476.20,GAS,ACTIVE,1,129873569,COM,317856,2018-05-02,2018-11-04,H,9709.00,19338.00,9629.00,9808.50,9629.00,2018-11-01,2023-04-01,54,2018-10-17,2018-11-04,1183.00,410.00,3414.00,24.00,FLOWING,2018-12-15,InitialPotentialTest,2018-12-15,InitialPotentialTest,60885.00,3,97272.00,3,44673.00,3,365.3100,3,6.32,10.10,4.64,968875.48,1898799.00,652409.00,3139974.00,2910.44,5.8133,5813.2530,42992.00,6842.00,69631.00,6283.54,2200.44,242811.33,393158.00,177285.00,584003.00,25.22,40.83,18.41,401896.50,655815.00,292594.00,886616.00,2411.3790,41.74,68.11,30.39,373943.0000,67068.0000,978980.0000,PERMIAN BASIN,Delaware Basin,NM,09,24S,28E,SENE,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,TARGA MIDSTREAM SERVICES LLC,48.000000,,32.2336960,-104.0851850,32.2337365,-104.1169043
30015442570000,TOM MATTHEWS 10 24S 28E RB,223H,TOM MATTHEWS 10 24S 28E RB,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,WOLFCAMP (GAS),WOLFCAMP (GAS),3034.00,KB,3016.00,15363.00,10652.52,GAS,ACTIVE,1,129873536,COM,317853,2017-08-09,2017-10-06,H,10672.00,15220.00,4548.00,5455.19,4548.00,2017-10-01,2023-04-01,67,2017-09-25,2017-09-26,,,,,,,,,,42858.67,1,183214.00,1,12323.00,1,257.1520,1,9.42,40.28,2.71,563805.19,2694511.00,114720.00,744272.00,23487.72,3.3828,3382.8310,19471.00,836.00,5755.00,23290.67,13395.80,179123.33,768968.00,50962.00,241685.00,39.39,169.08,11.21,258308.50,1153077.00,66129.00,333654.00,1549.8510,56.80,253.53,14.54,215852.0000,6406.0000,76353.0000,PERMIAN BASIN,Delaware Basin,NM,09,24S,28E,NESE,,,,,10672.00000,15220.00000,4548.00,"PLAINS MARKETING, L.P.",BP AMERICA INC,51.400000,,32.2285072,-104.0845154,32.2301515,-104.0669813
30015442560000,GARRETT STATE COM,221H,GARRETT STATE COM,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,WOLFCAMP (GAS),WOLFCAMP (GAS),2967.00,KB,2938.00,15758.00,11048.61,GAS,ACTIVE,1,129873535,COM,319473,2017-09-06,2018-01-21,H,11051.00,15611.00,4560.00,4468.43,4560.00,2018-01-01,2023-04-01,64,2017-12-07,2017-12-10,7395.00,1007.00,3301.00,24.00,FLOWING,2018-02-20,InitialPotentialTest,2018-02-20,InitialPotentialTest,44785.50,3,145455.00,3,20543.00,3,268.7130,3,9.82,31.90,4.51,523791.68,1950736.00,198669.00,715099.00,9819.03,3.1428,3142.7500,11889.00,2379.00,4777.00,4997.48,7933.65,171216.83,602567.00,70789.00,261227.00,37.55,132.14,15.52,252909.17,909151.00,101384.00,369122.00,1517.4550,55.46,199.38,22.23,142870.0000,15154.0000,58926.0000,PERMIAN BASIN,Delaware Basin,NM,32,24S,29E,NWNW,,,,,11051.00000,15611.00000,4560.00,"PLAINS MARKETING, L.P.",BP AMERICA INC,62.000000,,32.1790704,-104.0146409,32.1787499,-104.0002042
30015442550000,ZACH MCCORMICK FEDERAL COM,122H,ZACH MCCORMICK FEDERAL COM,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,PIERCE CROSSING,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,BONE SPRING,BONE SPRING,2985.00,KB,2956.00,13288.00,8538.00,OIL,ACTIVE,1,129873608,COM,317797,2018-01-25,2018-08-26,H,8851.00,13261.00,4410.00,5544.47,4410.00,2018-08-01,2023-04-01,57,2018-08-14,2018-08-15,1183.00,922.00,2143.00,24.00,GAS LIFT,2018-09-11,InitialPotentialTest,2019-09-11,InitialPotentialTest,25947.67,2,36645.00,5,20525.00,2,155.6860,2,5.88,8.31,4.65,378534.01,783918.00,247881.00,799387.00,3162.48,2.2712,2271.2040,8055.00,1957.00,6072.00,4115.99,1585.19,101131.33,163802.00,73831.00,217700.00,22.93,37.14,16.74,158286.50,290325.00,109899.00,343696.00,949.7190,35.89,65.83,24.92,89647.0000,27565.0000,73911.0000,PERMIAN BASIN,Delaware Basin,NM,13,24S,28E,SENE,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,,,32.2184640,-104.0332560,32.2199722,-104.0154168
30015442540000,ZACH MCCORMICK FEDERAL COM,202H,ZACH MCCORMICK FEDERAL COM,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,GAS,GAS,WOLFCAMP (GAS),2984.50,KB,2955.50,14900.00,10078.00,OIL,ACTIVE,1,129873654,COM,317797,2018-06-24,2018-08-16,H,10146.00,14788.00,4642.00,5678.62,4642.00,2018-08-01,2023-04-01,57,2018-08-14,2018-08-15,1183.00,922.00,2492.00,24.00,G,2018-09-02,InitialPotentialTest,2018-09-02,InitialPotentialTest,40750.17,2,61561.00,2,30490.00,2,244.5010,2,8.78,13.26,6.57,409502.68,839122.00,269649.00,1061772.00,3111.90,2.4570,2457.0160,7213.00,1187.00,6978.00,6076.66,2019.06,136582.50,210219.00,101546.00,312762.00,29.42,45.29,21.88,213978.50,357555.00,154386.00,496721.00,1283.8710,46.10,77.03,33.26,90005.0000,15423.0000,90513.0000,PERMIAN BASIN,Delaware Basin,NM,13,24S,28E,SENE,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,,,32.2183820,-104.0332560,32.2219376,-104.0153776
30015442530100,REMUDA SOUTH 25 STATE,167H,REMUDA SOUTH 25 STATE,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,GAS,MULTIPLE,3113.00,KB,3090.00,19193.00,11375.20,OIL,ACTIVE,3,"129873524,130013425,130518271",MULTIPLE,MULTIPLE,2019-06-23,2020-09-02,H,11798.00,19048.00,7250.00,8158.03,7250.00,2020-09-01,2023-04-01,32,2020-02-15,2020-03-03,,,,,,,,,,51472.00,2,185304.00,2,20588.00,2,308.8320,2,7.10,25.56,2.84,620174.82,2389127.00,221987.00,805312.00,10762.46,3.7210,3721.0490,18718.00,3014.00,8134.00,6210.35,9000.58,228577.83,842159.00,88218.00,287201.00,31.53,116.16,12.17,366608.33,1404914.00,132456.00,496892.00,2199.6500,50.57,193.78,18.27,515004.0000,45138.0000,149109.0000,PERMIAN BASIN,,NM,25,23S,29E,SENE,,,,,,,,MULTIPLE,MULTIPLE,,,32.2770313,-103.9317563,32.2546191,-103.9325919
30015442520000,REMUDA SOUTH 25 STATE,904H,REMUDA SOUTH 25 STATE,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,"FORTY NINER RIDGE BONE SPRING,WEST",EDDY (NM),DELAWARE,DELAWARE,,T WOLFCAMP,"BONE SPRING, WEST",MULTIPLE,3105.00,KB,3075.00,18260.00,10298.26,OIL,ACTIVE,2,"129873521,130013399",MULTIPLE,MULTIPLE,2018-02-21,2018-11-26,H,10622.00,18125.00,7503.00,8127.86,7503.00,2018-12-01,2023-04-01,53,,,2408.00,1246.00,4358.00,24.00,FLOWING,2018-12-24,InitialPotentialTest,2018-12-24,InitialPotentialTest,47672.17,2,87958.00,3,38614.00,2,286.0330,2,6.35,11.72,5.15,608856.34,1813220.00,306653.00,1366760.00,5912.94,3.6531,3653.1380,38923.00,1318.00,12766.00,29531.87,1407.49,206369.17,336169.00,150341.00,335408.00,27.50,44.80,20.04,290152.67,528730.00,202031.00,479852.00,1740.9160,38.67,70.47,26.93,387365.0000,14224.0000,145674.0000,PERMIAN BASIN,Delaware Basin,NM,25,23S,29E,SENW,,,,,,,,MULTIPLE,MULTIPLE,,,32.2768440,-103.9405240,32.2545289,-103.9392702
